Ciudad,Fecha_dia,PM10,PM25,NO2,O3,PM10_outlier,PM25_outlier,NO2_outlier,O3_outlier
Madrid,2022-09-15,7.0,10.5,21.666666666666668,30.425,False,False,False,False
Madrid,2022-09-16,9.0,9.25,14.333333333333334,32.81875,False,False,False,False
Madrid,2022-09-17,19.75,8.0,7.0,35.2125,False,False,False,False
Madrid,2022-09-18,30.5,12.0,47.0,37.60625,False,False,False,False
Madrid,2022-09-19,28.125,16.0,11.5,40.0,False,False,False,False
Madrid,2022-09-20,25.75,13.0,49.0,34.3,False,False,False,False
Madrid,2022-09-22,23.375,10.0,33.5,44.2,False,False,False,False
Madrid,2022-09-23,21.0,7.0,18.0,87.46,False,False,False,False
Madrid,2022-09-24,17.5,4.0,15.0,63.71333333333333,False,False,False,False
Madrid,2022-09-25,14.0,1.0,12.5,71.0,False,False,False,False
Madrid,2022-09-26,10.5,1.3333333333333333,10.0,80.0,False,False,False,False
Madrid,2022-09-28,14.8,1.6666666666666665,11.0,69.38,False,False,False,False
Madrid,2022-09-29,19.1,2.0,27.0,48.25333333333333,False,False,False,False
Madrid,2022-10-02,23.4,5.666666666666667,43.0,27.126666666666665,False,False,False,False
Madrid,2022-10-07,24.0,16.0,26.5,74.0,False,False,False,False
Madrid,2022-10-10,37.0,14.285714285714286,28.0,78.0,False,False,False,False
Madrid,2022-10-11,25.0,13.428571428571429,12.5,80.0,False,False,False,False
Madrid,2022-10-12,13.0,12.571428571428571,18.625,82.0,False,False,False,False
Madrid,2022-10-14,22.5,11.714285714285715,24.75,19.2,False,False,False,False
Madrid,2022-10-15,32.0,10.857142857142858,30.875,28.195,False,False,False,False
Madrid,2022-10-16,39.666666666666664,10.0,37.0,37.19,False,False,False,False
Madrid,2022-10-19,39.0,3.25,27.4,50.0,False,False,False,False
Madrid,2022-10-20,23.0,1.0,24.2,48.0,False,False,False,False
Madrid,2022-10-21,7.0,3.0,21.0,41.93,False,False,False,False
Madrid,2022-10-22,7.333333333333333,5.0,21.75,35.86,False,False,False,False
Madrid,2022-10-23,9.0,5.0,22.5,29.79,False,False,False,False
Madrid,2022-10-24,13.0,5.0,8.0,23.72,False,False,False,False
Madrid,2022-10-30,24.5,20.25,44.0,35.745000000000005,False,False,False,False
Madrid,2022-10-31,20.0,16.0,12.0,11.1,False,False,False,False
Madrid,2022-11-01,15.5,14.0,45.0,74.0,False,False,False,False
Madrid,2022-11-02,11.0,12.0,25.0,61.375,False,False,False,False
Madrid,2022-11-03,11.5,10.0,5.0,48.75,False,False,False,False
Madrid,2022-11-04,12.0,13.333333333333334,15.5,36.125,False,False,False,False
Madrid,2022-11-05,11.833333333333334,16.666666666666668,26.0,23.5,False,False,False,False
Madrid,2022-11-06,11.666666666666666,20.0,31.5,16.0675,False,False,False,False
Madrid,2022-11-08,11.5,16.0,37.0,8.635,False,False,False,False
Madrid,2022-11-09,11.333333333333334,14.25,46.0,24.817500000000003,False,False,False,False
Madrid,2022-11-10,11.166666666666666,12.5,31.0,41.0,False,False,False,False
Madrid,2022-11-11,11.0,10.75,24.75,19.02,False,False,False,False
Madrid,2022-11-14,13.5,9.0,18.5,14.38,False,False,False,False
Madrid,2022-11-15,16.0,7.25,12.25,58.0,False,False,False,False
Madrid,2022-11-16,6.0,5.5,6.0,41.2,False,False,False,False
Madrid,2022-11-17,4.0,3.75,21.0,45.35,False,False,False,False
Madrid,2022-11-18,2.0,2.0,15.0,49.5,False,False,False,False
Madrid,2022-11-20,2.6666666666666665,1.5,9.0,56.165,False,False,False,False
Madrid,2022-11-21,3.333333333333333,1.0,16.0,62.830000000000005,False,False,False,False
Madrid,2022-11-22,4.0,1.0,25.0,69.495,False,False,False,False
Madrid,2022-11-23,7.0,1.0,18.5,30.81,False,False,False,False
Madrid,2022-11-24,10.0,1.0,12.0,34.66,False,False,False,False
Madrid,2022-11-25,13.0,2.75,17.142857142857142,38.51,False,False,False,False
Madrid,2022-11-26,19.0,4.5,22.285714285714285,42.36,False,False,False,False
Madrid,2022-11-27,13.0,6.25,27.42857142857143,46.21,False,False,False,False
Madrid,2022-11-28,8.0,8.0,32.57142857142857,25.805,False,False,False,False
Madrid,2022-11-30,14.0,9.75,37.714285714285715,5.4,False,False,False,False
Madrid,2022-12-01,14.142857142857142,11.5,42.85714285714286,27.69,False,False,False,False
Madrid,2022-12-02,14.285714285714286,13.25,48.0,20.41,False,False,False,False
Madrid,2022-12-03,14.428571428571429,15.0,50.0,13.129999999999999,False,False,False,False
Madrid,2022-12-04,14.571428571428571,15.5,52.0,5.85,False,False,False,False
Madrid,2022-12-05,14.714285714285714,16.0,54.0,12.379999999999999,False,False,False,False
Madrid,2022-12-10,9.75,12.0,33.0,53.97666666666667,False,False,False,False
Madrid,2022-12-11,8.0,13.666666666666668,30.5,53.5,False,False,False,False
Madrid,2022-12-12,8.333333333333334,15.333333333333334,28.0,54.75666666666667,False,False,False,False
Madrid,2022-12-13,8.666666666666666,17.0,42.5,56.013333333333335,False,False,False,False
Madrid,2022-12-16,9.333333333333334,12.0,8.0,44.24,False,False,False,False
Madrid,2022-12-17,9.666666666666666,10.75,43.5,31.21,False,False,False,False
Madrid,2022-12-18,10.0,9.5,37.125,18.18,False,False,False,False
Madrid,2022-12-19,10.375,15.0,30.75,15.0,False,False,False,False
Madrid,2022-12-20,10.75,14.2,24.375,2.49,False,False,False,False
Madrid,2022-12-21,11.125,13.4,18.0,10.006666666666666,False,False,False,False
Madrid,2022-12-22,11.5,12.6,48.0,17.523333333333333,False,False,False,False
Madrid,2022-12-23,11.75,11.8,49.16666666666667,25.04,False,False,False,False
Madrid,2022-12-25,12.0,11.0,50.333333333333336,31.447499999999998,False,False,False,False
Madrid,2022-12-28,12.5,14.0,54.0,44.2625,False,False,False,False
Madrid,2022-12-29,12.75,14.75,46.0,50.67,False,False,False,False
Madrid,2022-12-30,13.0,15.5,38.0,50.2525,False,False,False,False
Madrid,2022-12-31,24.0,16.25,32.0,49.835,False,False,False,False
Madrid,2023-01-02,34.4,10.0,42.0,49.0,False,False,False,False
Madrid,2023-01-03,33.8,3.0,27.0,47.666666666666664,False,False,False,False
Madrid,2023-01-04,33.2,9.0,12.0,46.333333333333336,False,False,False,False
Madrid,2023-01-05,32.6,15.0,34.0,45.0,False,False,False,False
Madrid,2023-01-06,32.0,21.0,27.0,43.666666666666664,False,False,False,False
Madrid,2023-01-10,26.75,20.0,18.333333333333332,4.0,False,False,False,False
Madrid,2023-01-16,4.5,4.0,15.0,62.0,False,False,False,False
Madrid,2023-01-17,6.0,4.0,18.5,74.0,False,False,False,False
Madrid,2023-01-18,7.5,4.0,22.0,46.0,False,False,False,False
Madrid,2023-01-19,9.0,4.0,20.25,36.0,False,False,False,False
Madrid,2023-01-20,8.0,4.0,18.5,22.0,False,False,False,False
Madrid,2023-01-21,3.0,4.0,47.0,68.0,False,False,False,False
Madrid,2023-01-22,15.0,3.6,15.333333333333334,58.5,False,False,False,False
Madrid,2023-01-23,27.0,3.2,38.0,49.0,False,False,False,False
Madrid,2023-01-24,9.0,2.8,33.0,36.5,False,False,False,False
Madrid,2023-01-25,8.0,2.4,28.0,24.0,False,False,False,False
Madrid,2023-01-26,7.0,2.0,23.0,47.0,False,False,False,False
Madrid,2023-01-28,6.666666666666667,2.0,47.5,57.333333333333336,False,False,False,False
Madrid,2023-01-29,7.333333333333333,1.0,6.0,44.66666666666667,False,False,False,False
Madrid,2023-01-30,8.0,3.4,33.5,32.0,False,False,False,False
Madrid,2023-02-02,11.0,10.6,48.0,52.0,False,False,False,False
Madrid,2023-02-05,14.0,11.666666666666666,37.25,25.0,False,False,False,False
Madrid,2023-02-07,15.0,11.0,8.5,48.0,False,False,False,False
Madrid,2023-02-08,22.0,10.333333333333334,12.5,71.0,False,False,False,False
Madrid,2023-02-10,19.0,9.666666666666668,19.0,76.5,False,False,False,False
Madrid,2023-02-11,16.0,9.0,30.0,82.0,False,False,False,False
Madrid,2023-02-12,13.0,7.666666666666667,21.0,67.33333333333333,False,False,False,False
Madrid,2023-02-13,38.0,6.333333333333334,25.0,52.66666666666667,False,False,False,False
Madrid,2023-02-14,32.0,5.0,37.5,38.0,False,False,False,False
Madrid,2023-02-15,26.0,5.25,16.5,47.0,False,False,False,False
Madrid,2023-02-16,20.0,5.5,16.666666666666668,82.0,False,False,False,False
Madrid,2023-02-18,18.0,5.75,16.833333333333332,75.0,False,False,False,False
Madrid,2023-02-19,23.0,6.0,17.0,63.0,False,False,False,False
Madrid,2023-02-20,25.0,8.4,20.333333333333332,51.0,False,False,False,False
Madrid,2023-02-21,29.0,10.8,23.666666666666668,26.5,False,False,False,False
Madrid,2023-02-22,27.208333333333332,13.2,27.0,2.0,False,False,False,False
Madrid,2023-02-23,25.416666666666668,15.6,30.333333333333336,43.0,False,False,False,False
Madrid,2023-02-25,23.625,18.0,33.66666666666667,50.0,False,False,False,False
Madrid,2023-02-26,21.833333333333332,17.166666666666668,37.0,57.0,False,False,False,False
Madrid,2023-02-27,20.041666666666664,16.333333333333332,12.0,64.0,False,False,False,False
Madrid,2023-02-28,18.25,15.5,41.5,66.0,False,False,False,False
Madrid,2023-03-03,16.75,13.833333333333332,48.25,63.0,False,False,False,False
Madrid,2023-03-05,16.0,13.0,23.0,63.333333333333336,False,False,False,False
Madrid,2023-03-06,17.833333333333332,8.0,30.5,63.666666666666664,False,False,False,False
Madrid,2023-03-08,19.666666666666668,4.5,34.25,64.0,False,False,False,False
Madrid,2023-03-09,21.5,1.0,38.0,71.0,False,False,False,False
Madrid,2023-03-10,20.8125,3.375,23.0,65.66666666666667,False,False,False,False
Madrid,2023-03-12,20.125,5.75,11.0,60.333333333333336,False,False,False,False
Madrid,2023-03-13,19.4375,8.125,8.0,55.0,False,False,False,False
Madrid,2023-03-14,18.75,10.5,30.5,67.0,False,False,False,False
Madrid,2023-03-21,16.0,20.0,48.333333333333336,40.25,False,False,False,False
Madrid,2023-03-22,16.0,7.0,29.0,29.5,False,False,False,False
Madrid,2023-03-24,16.0,7.25,20.375,65.25,False,False,False,False
Madrid,2023-03-25,10.5,7.5,11.75,101.0,False,False,False,False
Madrid,2023-03-26,5.0,7.75,20.0,96.16666666666667,False,False,False,False
Madrid,2023-03-28,30.0,7.923076923076923,51.0,86.5,False,False,False,False
Madrid,2023-03-30,18.666666666666664,7.769230769230769,24.0,76.83333333333334,False,False,False,False
Madrid,2023-03-31,13.0,7.6923076923076925,27.0,72.0,False,False,False,False
Madrid,2023-04-01,16.0,7.615384615384615,30.0,75.0,False,False,False,False
Madrid,2023-04-02,3.0,7.538461538461538,33.0,41.0,False,False,False,False
Madrid,2023-04-03,3.0,7.461538461538462,36.0,71.5,False,False,False,False
Madrid,2023-04-04,3.0,7.384615384615385,26.666666666666664,102.0,False,False,False,False
Madrid,2023-04-05,3.0,7.3076923076923075,17.333333333333332,83.5,False,False,False,False
Madrid,2023-04-06,7.833333333333333,7.230769230769231,8.0,65.0,False,False,False,False
Madrid,2023-04-07,12.666666666666666,7.153846153846153,7.0,46.5,False,False,False,False
Madrid,2023-04-08,12.933333333333334,7.076923076923077,6.0,28.0,False,False,False,False
Madrid,2023-04-09,13.2,7.0,3.0,109.0,False,False,False,False
Madrid,2023-04-11,13.733333333333333,19.0,26.0,78.0,False,False,False,False
Madrid,2023-04-12,14.0,4.0,11.5,72.5,False,False,False,False
Madrid,2023-04-13,15.8,3.0,9.25,67.0,False,False,False,False
Madrid,2023-04-16,17.6,2.0,7.0,78.0,False,False,False,False
Madrid,2023-04-17,19.4,1.0,18.0,78.5,False,False,False,False
Madrid,2023-04-19,21.2,3.6666666666666665,29.0,79.0,False,False,False,False
Madrid,2023-04-20,23.0,6.333333333333333,25.0,57.5,False,False,False,False
Madrid,2023-04-21,21.7,9.0,21.0,36.0,False,False,False,False
Madrid,2023-04-22,20.4,8.5,17.0,25.0,False,False,False,False
Madrid,2023-04-24,19.1,8.0,21.0,14.0,False,False,False,False
Madrid,2023-04-27,16.5,7.0,48.8,23.0,False,False,False,False
Madrid,2023-04-30,15.2,6.5,39.6,53.0,False,False,False,False
Madrid,2023-05-01,13.9,6.0,30.400000000000002,107.0,False,False,False,False
Madrid,2023-05-02,12.6,5.5,21.200000000000003,11.0,False,False,False,False
Madrid,2023-05-03,11.299999999999999,5.0,12.0,24.333333333333336,False,False,False,False
Madrid,2023-05-05,10.0,4.5,20.0,37.66666666666667,False,False,False,False
Madrid,2023-05-07,12.0,4.0,16.0,51.0,False,False,False,False
Madrid,2023-05-08,14.0,3.25,12.0,64.33333333333334,False,False,False,False
Madrid,2023-05-09,11.5,2.5,8.0,77.66666666666667,False,False,False,False
Madrid,2023-05-11,9.0,1.75,7.5,91.0,False,False,False,False
Madrid,2023-05-12,6.5,1.0,7.0,90.33333333333333,False,False,False,False
Madrid,2023-05-14,4.0,2.25,6.5,89.66666666666667,False,False,False,False
Madrid,2023-05-15,7.0,3.5,6.0,89.0,False,False,False,False
Madrid,2023-05-16,10.0,4.75,8.0,66.0,False,False,False,False
Madrid,2023-05-17,13.0,6.0,8.0,92.0,False,False,False,False
Madrid,2023-05-18,13.0,5.0,8.0,93.25,False,False,False,False
Madrid,2023-05-19,13.0,5.0,8.0,94.5,False,False,False,False
Madrid,2023-05-20,13.0,5.0,6.0,110.0,False,False,False,False
Madrid,2023-05-21,13.0,4.785714285714286,15.5,101.5,False,False,False,False
Madrid,2023-05-22,13.0,4.571428571428571,37.0,93.0,False,False,False,False
Madrid,2023-05-23,10.0,4.357142857142858,28.333333333333336,86.25,False,False,False,False
Madrid,2023-05-24,18.0,4.142857142857143,19.666666666666668,79.5,False,False,False,False
Madrid,2023-05-25,26.0,3.928571428571429,11.0,64.0,False,False,False,False
Madrid,2023-05-26,26.75,3.7142857142857144,9.0,78.0,False,False,False,False
Madrid,2023-05-27,27.5,3.5,7.0,90.0,False,False,False,False
Madrid,2023-05-29,25.083333333333332,3.2857142857142856,13.0,84.0,False,False,False,False
Madrid,2023-06-01,22.666666666666668,3.0714285714285716,43.0,78.0,False,False,False,False
Madrid,2023-06-02,20.25,2.857142857142857,19.5,72.0,False,False,False,False
Madrid,2023-06-03,17.833333333333336,2.642857142857143,15.0,66.0,False,False,False,False
Madrid,2023-06-04,15.416666666666668,2.428571428571429,26.0,60.0,False,False,False,False
Madrid,2023-06-05,13.0,2.2142857142857144,19.666666666666668,54.0,False,False,False,False
Madrid,2023-06-06,21.5,2.0,13.333333333333334,48.0,False,False,False,False
Madrid,2023-06-09,30.0,1.0,7.0,42.0,False,False,False,False
Madrid,2023-06-10,7.0,6.0,15.0,36.0,False,False,False,False
Madrid,2023-06-12,7.222222222222222,11.0,48.0,42.666666666666664,False,False,False,False
Madrid,2023-06-13,7.444444444444445,10.545454545454545,12.0,49.333333333333336,False,False,False,False
Madrid,2023-06-14,7.666666666666667,10.090909090909092,14.333333333333334,56.0,False,False,False,False
Madrid,2023-06-15,7.888888888888889,9.636363636363637,16.666666666666668,86.0,False,False,False,False
Madrid,2023-06-16,8.11111111111111,9.181818181818182,19.0,75.0,False,False,False,False
Madrid,2023-06-17,8.333333333333334,8.727272727272727,17.0,71.0,False,False,False,False
Madrid,2023-06-18,8.555555555555555,8.272727272727273,10.0,67.0,False,False,False,False
Madrid,2023-06-20,8.777777777777779,7.818181818181818,13.0,68.0,False,False,False,False
Madrid,2023-06-21,9.0,7.363636363636363,16.0,74.0,False,False,False,False
Madrid,2023-06-23,13.5,6.909090909090909,19.0,50.0,False,False,False,False
Madrid,2023-06-24,18.0,6.454545454545455,22.0,80.66666666666667,False,False,False,False
Madrid,2023-06-25,26.5,6.0,24.333333333333332,111.33333333333334,False,False,False,False
Madrid,2023-06-27,24.0,9.333333333333334,29.0,130.0,False,False,False,False
Madrid,2023-06-29,16.0,11.0,7.0,118.0,False,False,False,False
Madrid,2023-07-04,8.0,10.25,13.0,95.0,False,False,False,False
Madrid,2023-07-05,41.0,9.5,3.0,72.0,False,False,False,False
Madrid,2023-07-06,24.0,8.75,11.0,71.25,False,False,False,False
Madrid,2023-07-08,20.5,8.0,10.0,70.5,False,False,False,False
Madrid,2023-07-09,17.0,3.0,20.0,43.0,False,False,False,False
Madrid,2023-07-10,17.166666666666668,12.0,35.0,50.25,False,False,False,False
Madrid,2023-07-11,17.333333333333332,10.75,49.0,57.5,False,False,False,False
Madrid,2023-07-12,17.5,9.5,32.0,64.75,False,False,False,False
Madrid,2023-07-15,17.666666666666668,8.25,41.0,72.0,False,False,False,False
Madrid,2023-07-16,17.833333333333332,7.0,50.0,51.5,False,False,False,False
Madrid,2023-07-25,14.0,20.77777777777778,38.33333333333333,5.166666666666664,False,False,False,False
Madrid,2023-07-26,16.2,19.166666666666664,45.666666666666664,1.0,False,False,False,False
Madrid,2023-07-27,18.4,17.555555555555557,53.0,8.333333333333332,False,False,False,False
Madrid,2023-07-28,20.6,15.944444444444445,30.0,15.666666666666666,False,False,False,False
Madrid,2023-07-29,22.8,14.333333333333332,7.0,23.0,False,False,False,False
Madrid,2023-07-30,25.0,12.722222222222221,10.5,30.333333333333332,False,False,False,False
Madrid,2023-07-31,9.0,11.11111111111111,9.0,37.666666666666664,False,False,False,False
Madrid,2023-08-01,12.0,9.5,8.5,45.0,False,False,False,False
Madrid,2023-08-03,15.0,9.75,8.0,52.33333333333333,False,False,False,False
Madrid,2023-08-07,18.0,10.0,13.5,59.666666666666664,False,False,False,False
Madrid,2023-08-08,25.375,14.5,19.0,67.0,False,False,False,False
Madrid,2023-08-09,32.75,19.0,19.0,74.33333333333333,False,False,False,False
Madrid,2023-08-10,40.125,18.0,9.333333333333334,81.66666666666666,False,False,False,False
Madrid,2023-08-12,37.75,16.0,11.5,48.0,False,False,False,False
Madrid,2023-08-13,28.0,15.0,4.0,81.0,False,False,False,False
Madrid,2023-08-14,23.666666666666668,14.0,8.1,77.5,False,False,False,False
Madrid,2023-08-15,19.333333333333336,13.0,12.2,74.0,False,False,False,False
Madrid,2023-08-16,15.0,12.0,16.299999999999997,50.0,False,False,False,False
Madrid,2023-08-19,9.0,11.0,20.4,50.5,False,False,False,False
Madrid,2023-08-20,14.0,10.0,24.5,51.0,False,False,False,False
Madrid,2023-08-21,19.0,9.0,14.0,51.5,False,False,False,False
Madrid,2023-08-22,24.0,8.0,13.0,52.0,False,False,False,False
Madrid,2023-08-23,26.666666666666668,7.0,12.0,52.5,False,False,False,False
Madrid,2023-08-25,32.0,5.0,53.0,67.0,False,False,False,False
Madrid,2023-08-26,40.0,4.0,28.0,81.0,False,False,False,False
Madrid,2023-08-27,43.0,3.0,3.0,82.0,False,False,False,False
Madrid,2023-09-08,26.5,11.4,41.0,108.0,False,False,False,False
Madrid,2023-09-09,20.875,11.1,12.0,79.66666666666667,False,False,False,False
Madrid,2023-09-10,15.25,10.8,7.0,51.333333333333336,False,False,False,False
Madrid,2023-09-11,9.625,10.5,11.428571428571429,23.0,False,False,False,False
Madrid,2023-09-12,4.0,10.2,15.857142857142858,31.5,False,False,False,False
Madrid,2023-09-14,12.5,9.9,20.285714285714285,40.0,False,False,False,False
Madrid,2023-09-16,30.0,9.6,24.714285714285715,48.5,False,False,False,False
Madrid,2023-09-17,22.75,9.3,29.142857142857146,57.0,False,False,False,False
Madrid,2023-09-18,15.5,9.0,33.57142857142857,31.0,False,False,False,False
Madrid,2023-09-19,13.0,8.7,38.0,5.0,False,False,False,False
Madrid,2023-09-20,9.333333333333334,8.4,23.0,15.666666666666666,False,False,False,False
Madrid,2023-09-21,5.666666666666667,8.1,2.0,26.333333333333332,False,False,False,False
Madrid,2023-09-22,2.0,7.8,3.0,37.0,False,False,False,False
Madrid,2023-09-23,23.0,7.5,4.0,50.0,False,False,False,False
Madrid,2023-09-24,22.0,7.2,28.75,63.0,False,False,False,False
Madrid,2023-09-25,20.0,6.9,53.5,76.0,False,False,False,False
Madrid,2023-09-26,18.0,6.6000000000000005,45.875,89.0,False,False,False,False
Madrid,2023-09-28,16.0,6.3,38.25,81.2,False,False,False,False
Madrid,2023-09-29,28.0,6.0,30.625,73.4,False,False,False,False
Madrid,2023-09-30,22.5,6.222222222222222,23.0,65.6,False,False,False,False
Madrid,2023-10-03,35.66666666666667,6.888888888888889,37.0,76.0,False,False,False,False
Madrid,2023-10-05,45.0,7.111111111111111,46.5,102.0,False,False,False,False
Madrid,2023-10-07,39.0,7.555555555555555,30.0,50.0,False,False,False,False
Madrid,2023-10-08,24.0,7.777777777777778,4.0,31.0,False,False,False,False
Madrid,2023-10-09,25.5,8.0,43.0,37.7,False,False,False,False
Madrid,2023-10-10,27.0,9.0,28.5,44.4,False,False,False,False
Madrid,2023-10-11,26.75,10.0,14.0,51.1,False,False,False,False
Madrid,2023-10-12,26.5,11.0,20.5,57.8,False,False,False,False
Madrid,2023-10-13,26.25,3.0,24.4,64.5,False,False,False,False
Madrid,2023-10-14,26.0,3.5,28.3,57.333333333333336,False,False,False,False
Madrid,2023-10-15,9.0,4.0,32.2,50.166666666666664,False,False,False,False
Madrid,2023-10-16,15.0,4.5,36.1,43.0,False,False,False,False
Madrid,2023-10-17,21.0,5.0,40.0,51.5,False,False,False,False
Madrid,2023-10-18,20.5,5.5,32.5,60.0,False,False,False,False
Madrid,2023-10-19,20.0,6.0,25.0,44.0,False,False,False,False
Madrid,2023-10-20,19.5,6.5,17.5,76.0,False,False,False,False
Madrid,2023-10-21,19.0,7.0,11.0,68.0,False,False,False,False
Madrid,2023-10-22,18.5,2.0,36.0,60.0,False,False,False,False
Madrid,2023-10-24,18.0,2.0,24.333333333333336,56.0,False,False,False,False
Madrid,2023-10-25,17.5,2.0,12.666666666666668,58.333333333333336,False,False,False,False
Madrid,2023-10-26,17.0,2.0,1.0,58.5,False,False,False,False
Madrid,2023-10-27,16.5,2.0,5.5,58.66666666666666,False,False,False,False
Madrid,2023-10-28,16.0,2.0,10.0,58.0,False,False,False,False
Madrid,2023-10-30,15.5,2.0,16.0,47.0,False,False,False,False
Madrid,2023-10-31,15.0,2.0,12.0,36.0,False,False,False,False
Madrid,2023-11-01,14.5,2.0,8.0,54.0,False,False,False,False
Madrid,2023-11-02,1.0,2.0,4.0,72.0,False,False,False,False
Madrid,2023-11-03,8.333333333333332,2.0,6.0,68.25,False,False,False,False
Madrid,2023-11-04,15.666666666666666,2.0,14.333333333333334,64.5,False,False,False,False
Madrid,2023-11-05,23.0,2.0,22.666666666666668,55.25,False,False,False,False
Madrid,2023-11-06,7.0,2.0,31.0,46.0,False,False,False,False
Madrid,2023-11-07,20.0,1.8,42.0,47.0,False,False,False,False
Madrid,2023-11-08,33.0,1.6,53.0,48.333333333333336,False,False,False,False
Madrid,2023-11-09,5.0,1.4,18.0,49.666666666666664,False,False,False,False
Madrid,2023-11-10,9.0,1.2,15.5,51.0,False,False,False,False
Madrid,2023-11-11,13.0,1.0,13.333333333333334,41.0,False,False,False,False
Madrid,2023-11-12,6.0,6.4,11.166666666666668,42.833333333333336,False,False,False,False
Madrid,2023-11-13,6.25,11.8,9.0,44.666666666666664,False,False,False,False
Madrid,2023-11-14,6.5,17.200000000000003,50.0,46.5,False,False,False,False
Madrid,2023-11-19,7.5,19.2,47.75,5.0,False,False,False,False
Madrid,2023-11-20,7.75,14.799999999999999,40.0,33.75,False,False,False,False
Madrid,2023-11-21,8.0,10.399999999999999,38.0,62.5,False,False,False,False
Madrid,2023-11-27,17.0,13.0,30.0,21.799999999999997,False,False,False,False
Madrid,2023-11-28,7.5,5.0,22.0,28.4,False,False,False,False
Madrid,2023-11-29,7.166666666666667,1.0,14.0,35.0,False,False,False,False
Madrid,2023-12-01,6.833333333333333,1.8181818181818183,6.0,37.333333333333336,False,False,False,False
Madrid,2023-12-02,6.5,2.6363636363636367,36.0,39.666666666666664,False,False,False,False
Madrid,2023-12-05,15.0,3.4545454545454546,2.0,42.0,False,False,False,False
Madrid,2023-12-06,9.0,4.272727272727273,50.0,22.0,False,False,False,False
Madrid,2023-12-07,9.75,5.090909090909091,26.5,2.0,False,False,False,False
Madrid,2023-12-08,10.5,5.909090909090909,3.0,9.375,False,False,False,False
Madrid,2023-12-09,9.0,6.7272727272727275,13.0,16.75,False,False,False,False
Madrid,2023-12-10,9.666666666666666,7.545454545454546,23.0,24.125,False,False,False,False
Madrid,2023-12-11,10.333333333333334,8.363636363636363,22.0,31.5,False,False,False,False
Madrid,2023-12-13,11.0,9.181818181818182,21.0,41.0,False,False,False,False
Madrid,2023-12-14,11.666666666666666,10.0,31.25,50.5,False,False,False,False
Madrid,2023-12-15,12.333333333333332,12.333333333333334,41.5,60.0,False,False,False,False
Madrid,2023-12-16,13.0,14.666666666666668,51.75,1.0,False,False,False,False
Madrid,2023-12-19,19.0,19.333333333333336,54.25,4.0,False,False,False,False
Madrid,2023-12-22,11.0,20.0,31.0,3.0,False,False,False,False
Madrid,2023-12-23,21.0,16.0,53.0,5.166666666666666,False,False,False,False
Madrid,2023-12-24,31.0,12.0,33.0,7.333333333333333,False,False,False,False
Madrid,2023-12-27,41.0,13.666666666666666,44.16666666666667,9.5,False,False,False,False
Madrid,2023-12-29,45.0,17.0,46.0,11.666666666666666,False,False,False,False
Madrid,2023-12-31,39.0,15.2,14.0,12.75,False,False,False,False
Madrid,2024-01-01,33.0,13.4,5.0,13.833333333333332,False,False,False,False
Madrid,2024-01-02,27.0,11.6,44.0,14.916666666666666,False,False,False,False
Madrid,2024-01-03,21.5,9.8,27.0,16.0,False,False,False,False
Madrid,2024-01-04,16.0,8.0,10.0,44.5,False,False,False,False
Madrid,2024-01-05,10.5,7.333333333333333,11.0,73.0,False,False,False,False
Madrid,2024-01-06,5.0,6.666666666666667,29.666666666666668,61.0,False,False,False,False
Madrid,2024-01-08,13.0,6.0,48.333333333333336,49.0,False,False,False,False
Madrid,2024-01-09,15.0,5.333333333333334,15.0,45.0,False,False,False,False
Madrid,2024-01-10,17.0,4.666666666666667,30.833333333333336,37.0,False,False,False,False
Madrid,2024-01-11,19.0,4.0,46.66666666666667,26.0,False,False,False,False
Madrid,2024-01-14,23.0,15.0,21.0,4.0,False,False,False,False
Madrid,2024-01-15,25.75,11.5,20.0,55.0,False,False,False,False
Madrid,2024-01-16,28.5,8.0,12.0,54.0,False,False,False,False
Madrid,2024-01-17,27.8,4.5,4.0,66.0,False,False,False,False
Madrid,2024-01-18,27.1,1.0,15.5,58.0,False,False,False,False
Madrid,2024-01-19,26.4,9.5,27.0,36.0,False,False,False,False
Madrid,2024-01-22,25.7,18.0,38.5,18.5,False,False,False,False
Madrid,2024-01-23,25.0,16.833333333333332,50.0,1.0,False,False,False,False
Madrid,2024-01-27,20.0,13.333333333333332,30.0,13.0,False,False,False,False
Madrid,2024-01-28,22.5,12.166666666666666,34.0,17.0,False,False,False,False
Madrid,2024-01-29,25.0,11.0,38.0,10.0,False,False,False,False
Madrid,2024-02-06,29.0,6.0,51.0,30.0,False,False,False,False
Madrid,2024-02-07,29.0,5.0,32.0,40.666666666666664,False,False,False,False
Madrid,2024-02-08,19.5,4.0,40.5,51.33333333333333,False,False,False,False
Madrid,2024-02-09,23.6,3.0,28.75,62.0,False,False,False,False
Madrid,2024-02-10,27.7,2.0,17.0,59.0,False,False,False,False
Madrid,2024-02-11,31.799999999999997,1.0,21.5,56.0,False,False,False,False
Madrid,2024-02-12,35.9,1.0,26.0,53.0,False,False,False,False
Madrid,2024-02-13,40.0,1.0,36.0,64.66666666666667,False,False,False,False
Madrid,2024-02-15,22.5,1.0,46.0,76.33333333333333,False,False,False,False
Madrid,2024-02-16,5.0,1.0,17.0,88.0,False,False,False,False
Madrid,2024-02-17,8.0,1.0,39.0,62.33333333333333,False,False,False,False
Madrid,2024-02-18,11.666666666666666,1.0,46.0,36.666666666666664,False,False,False,False
