Ciudad,Fecha_dia,PM10,PM25,NO2,O3,PM10_outlier,PM25_outlier,NO2_outlier,O3_outlier,Año,Mes,Día,Día_semana,Semana_año,Estacion,PM10_cumsum,PM25_cumsum,NO2_cumsum,O3_cumsum,PM10_roll7,PM25_roll7,NO2_roll7,O3_roll7,PM10_lag1,PM25_lag1,NO2_lag1,O3_lag1,PM10_diff,PM25_diff,NO2_diff,O3_diff
Madrid,2023-09-23,23.0,11.518518518518519,4.0,50.0,False,False,False,False,2023,9,23,5,38,Otoño,4048.459126984127,2417.731746031746,5801.202380952381,14939.759553113554,15.107142857142858,11.708994708994709,10.897959183673468,41.0,2.0,11.555555555555555,3.0,37.0,21.0,-0.03703703703703631,1.0,13.0
Madrid,2023-09-24,22.0,11.481481481481481,28.75,63.0,False,False,False,False,2023,9,24,6,38,Otoño,4070.459126984127,2429.2132275132276,5829.952380952381,15002.759553113554,16.607142857142858,11.656084656084657,13.678571428571429,46.714285714285715,23.0,11.518518518518519,4.0,50.0,-1.0,-0.03703703703703809,24.75,13.0
Madrid,2023-09-25,20.0,11.444444444444445,53.5,76.0,False,False,False,False,2023,9,25,0,39,Otoño,4090.459126984127,2440.657671957672,5883.452380952381,15078.759553113554,18.892857142857142,11.603174603174605,19.668367346938773,53.07142857142857,22.0,11.481481481481481,28.75,63.0,-2.0,-0.03703703703703631,24.75,13.0
Madrid,2023-09-26,18.0,11.407407407407408,43.333333333333336,89.0,False,False,False,False,2023,9,26,1,39,Otoño,4108.459126984127,2452.0650793650793,5926.785714285715,15167.759553113554,19.678571428571427,11.550264550264552,23.87925170068027,60.07142857142857,20.0,11.444444444444445,53.5,76.0,-2.0,-0.03703703703703631,-10.166666666666664,13.0
Madrid,2023-09-28,16.0,11.37037037037037,33.16666666666667,79.25,False,False,False,False,2023,9,28,3,39,Otoño,4124.459126984127,2463.4354497354498,5959.952380952381,15247.009553113554,17.678571428571427,11.497354497354497,26.311224489795922,64.46428571428571,18.0,11.407407407407408,43.333333333333336,89.0,-2.0,-0.03703703703703809,-10.166666666666664,-9.75
Madrid,2023-09-30,16.5,11.333333333333334,23.0,69.5,False,False,False,False,2023,9,30,5,39,Otoño,4140.959126984127,2474.7687830687833,5982.952380952381,15316.509553113554,16.785714285714285,11.444444444444443,26.964285714285715,66.25,16.0,11.37037037037037,33.16666666666667,79.25,0.5,-0.03703703703703631,-10.166666666666671,-9.75
Madrid,2023-10-03,35.66666666666667,11.222222222222221,37.0,76.0,False,False,False,False,2023,10,3,1,40,Otoño,4176.625793650794,2485.9910052910054,6019.952380952381,15392.509553113554,21.5952380952381,11.396825396825397,31.821428571428573,71.82142857142857,16.5,11.333333333333334,23.0,69.5,19.16666666666667,-0.11111111111111249,14.0,6.5
Madrid,2023-10-05,45.0,11.185185185185185,26.0,102.0,False,False,False,False,2023,10,5,3,40,Otoño,4221.625793650794,2497.1761904761906,6045.952380952381,15494.509553113554,24.73809523809524,11.349206349206352,34.964285714285715,79.25,35.66666666666667,11.222222222222221,37.0,76.0,9.333333333333329,-0.03703703703703631,-11.0,26.0
Madrid,2023-10-07,39.0,11.148148148148149,15.0,50.0,False,False,False,False,2023,10,7,5,40,Otoño,4260.625793650794,2508.3243386243385,6060.952380952381,15544.509553113554,27.166666666666668,11.301587301587302,33.0,77.39285714285714,45.0,11.185185185185185,26.0,102.0,-6.0,-0.03703703703703631,-11.0,-52.0
Madrid,2023-10-08,24.0,11.11111111111111,4.0,31.0,False,False,False,False,2023,10,8,6,40,Otoño,4284.625793650794,2519.4354497354498,6064.952380952381,15575.509553113554,27.73809523809524,11.253968253968253,25.928571428571427,70.96428571428571,39.0,11.148148148148149,15.0,50.0,-15.0,-0.03703703703703809,-11.0,-19.0
Madrid,2023-10-13,13.5,3.0,25.375,64.5,False,False,False,False,2023,10,13,4,41,Otoño,4298.125793650794,2522.4354497354498,6090.327380952381,15640.009553113554,27.0952380952381,10.052910052910052,23.36309523809524,67.46428571428571,24.0,11.11111111111111,4.0,31.0,-10.5,-8.11111111111111,21.375,33.5
Madrid,2023-10-15,9.0,3.571428571428571,30.25,53.75,False,False,False,False,2023,10,15,6,41,Otoño,4307.125793650794,2526.006878306878,6120.577380952381,15693.759553113554,26.0952380952381,8.938775510204081,22.946428571428573,63.82142857142857,13.5,3.0,25.375,64.5,-4.5,0.5714285714285712,4.875,-10.75
Madrid,2023-10-16,15.0,4.142857142857142,35.125,43.0,False,False,False,False,2023,10,16,0,42,Otoño,4322.125793650794,2530.1497354497355,6155.702380952381,15736.759553113554,25.880952380952383,7.91156462585034,24.678571428571427,60.035714285714285,9.0,3.571428571428571,30.25,53.75,6.0,0.5714285714285712,4.875,-10.75
Madrid,2023-10-17,21.0,4.714285714285714,40.0,51.5,False,False,False,False,2023,10,17,1,42,Otoño,4343.125793650794,2534.8640211640213,6195.702380952381,15788.259553113554,23.785714285714285,6.981859410430839,25.107142857142858,56.535714285714285,15.0,4.142857142857142,35.125,43.0,6.0,0.5714285714285721,4.875,8.5
Madrid,2023-10-18,20.458333333333332,5.285714285714286,32.5,60.0,False,False,False,False,2023,10,18,2,42,Otoño,4363.584126984127,2540.1497354497355,6228.202380952381,15848.259553113554,20.279761904761905,6.139077853363568,26.035714285714285,50.535714285714285,21.0,4.714285714285714,40.0,51.5,-0.5416666666666679,0.5714285714285712,-7.5,8.5
Madrid,2023-10-19,19.916666666666668,5.857142857142857,25.0,44.0,False,False,False,False,2023,10,19,3,42,Otoño,4383.500793650794,2546.006878306878,6253.202380952381,15892.259553113554,17.553571428571427,5.383219954648526,27.464285714285715,49.67857142857143,20.458333333333332,5.285714285714286,32.5,60.0,-0.5416666666666643,0.5714285714285712,-7.5,-16.0
Madrid,2023-10-20,19.375,6.428571428571429,17.5,76.0,False,False,False,False,2023,10,20,4,42,Otoño,4402.875793650794,2552.4354497354498,6270.702380952381,15968.259553113554,16.892857142857142,4.714285714285714,29.392857142857142,56.107142857142854,19.916666666666668,5.857142857142857,25.0,44.0,-0.5416666666666679,0.5714285714285721,-7.5,32.0
Madrid,2023-10-21,18.833333333333332,7.0,11.0,68.0,False,False,False,False,2023,10,21,5,42,Otoño,4421.709126984127,2559.4354497354498,6281.702380952381,16036.259553113554,17.654761904761905,5.285714285714286,27.339285714285715,56.607142857142854,19.375,6.428571428571429,17.5,76.0,-0.5416666666666679,0.5714285714285712,-6.5,-8.0
Madrid,2023-10-22,18.291666666666668,2.0,36.0,60.0,False,False,False,False,2023,10,22,6,42,Otoño,4440.000793650794,2561.4354497354498,6317.702380952381,16096.259553113554,18.982142857142858,5.061224489795919,28.160714285714285,57.5,18.833333333333332,7.0,11.0,68.0,-0.5416666666666643,-5.0,25.0,-8.0
Madrid,2023-10-24,17.75,2.0,29.5,56.0,False,False,False,False,2023,10,24,1,43,Otoño,4457.750793650794,2563.4354497354498,6347.202380952381,16152.259553113554,19.375,4.755102040816326,27.357142857142858,59.357142857142854,18.291666666666668,2.0,36.0,60.0,-0.5416666666666679,0.0,-6.5,-4.0
Madrid,2023-10-25,17.208333333333332,2.0,23.0,58.333333333333336,False,False,False,False,2023,10,25,2,43,Otoño,4474.959126984127,2565.4354497354498,6370.202380952381,16210.592886446886,18.833333333333336,4.36734693877551,24.928571428571427,60.33333333333333,17.75,2.0,29.5,56.0,-0.5416666666666679,0.0,-6.5,2.3333333333333357
Madrid,2023-10-27,16.666666666666668,2.0,16.5,58.666666666666664,False,False,False,False,2023,10,27,4,43,Otoño,4491.625793650794,2567.4354497354498,6386.702380952381,16269.259553113554,18.291666666666668,3.897959183673469,22.642857142857142,60.142857142857146,17.208333333333332,2.0,23.0,58.333333333333336,-0.5416666666666643,0.0,-6.5,0.3333333333333286
Madrid,2023-10-28,16.125,2.0,10.0,58.0,False,False,False,False,2023,10,28,5,43,Otoño,4507.750793650794,2569.4354497354498,6396.702380952381,16327.259553113554,17.75,3.3469387755102042,20.5,62.142857142857146,16.666666666666668,2.0,16.5,58.666666666666664,-0.5416666666666679,0.0,-6.5,-0.6666666666666643
Madrid,2023-10-30,15.583333333333334,2.0,16.0,47.0,False,False,False,False,2023,10,30,0,44,Otoño,4523.334126984127,2571.4354497354498,6412.702380952381,16374.259553113554,17.208333333333332,2.7142857142857144,20.285714285714285,58.0,16.125,2.0,10.0,58.0,-0.5416666666666661,0.0,6.0,-11.0
Madrid,2023-10-31,15.041666666666668,2.0,12.0,36.0,False,False,False,False,2023,10,31,1,44,Otoño,4538.375793650794,2573.4354497354498,6424.702380952381,16410.259553113552,16.666666666666668,2.0,20.428571428571427,53.42857142857143,15.583333333333334,2.0,16.0,47.0,-0.5416666666666661,0.0,-4.0,-11.0
Madrid,2023-11-01,14.5,2.0,8.0,54.0,False,False,False,False,2023,11,1,2,44,Otoño,4552.875793650794,2575.4354497354498,6432.702380952381,16464.259553113552,16.125,2.0,16.428571428571427,52.57142857142857,15.041666666666668,2.0,12.0,36.0,-0.5416666666666679,0.0,-4.0,18.0
Madrid,2023-11-02,1.0,2.0,4.0,72.0,False,False,False,False,2023,11,2,3,44,Otoño,4553.875793650794,2577.4354497354498,6436.702380952381,16536.259553113552,13.732142857142858,2.0,12.785714285714286,54.857142857142854,14.5,2.0,8.0,54.0,-13.5,0.0,-4.0,18.0
Madrid,2023-11-03,8.333333333333332,2.0,6.0,68.25,False,False,False,False,2023,11,3,4,44,Otoño,4562.209126984127,2579.4354497354498,6442.702380952381,16604.509553113552,12.464285714285714,2.0,10.357142857142858,56.273809523809526,1.0,2.0,4.0,72.0,7.333333333333332,0.0,2.0,-3.75
Madrid,2023-11-04,15.666666666666666,2.0,14.333333333333334,64.5,False,False,False,False,2023,11,4,5,44,Otoño,4577.875793650794,2581.4354497354498,6457.035714285715,16669.009553113552,12.321428571428571,2.0,10.047619047619047,57.107142857142854,8.333333333333332,2.0,6.0,68.25,7.333333333333334,0.0,8.333333333333334,-3.75
Madrid,2023-11-05,23.0,2.0,22.666666666666668,55.25,False,False,False,False,2023,11,5,6,44,Otoño,4600.875793650794,2583.4354497354498,6479.702380952381,16724.259553113552,13.303571428571429,2.0,11.857142857142858,56.714285714285715,15.666666666666666,2.0,14.333333333333334,64.5,7.333333333333334,0.0,8.333333333333334,-9.25
Madrid,2023-11-06,7.0,2.0,31.0,46.0,False,False,False,False,2023,11,6,0,45,Otoño,4607.875793650794,2585.4354497354498,6510.702380952381,16770.259553113552,12.077380952380953,2.0,14.0,56.57142857142857,23.0,2.0,22.666666666666668,55.25,-16.0,0.0,8.333333333333332,-9.25
Madrid,2023-11-07,20.0,1.75,42.0,47.0,False,False,False,False,2023,11,7,1,45,Otoño,4627.875793650794,2587.1854497354498,6552.702380952381,16817.259553113552,12.785714285714286,1.9642857142857142,18.285714285714285,58.142857142857146,7.0,2.0,31.0,46.0,13.0,-0.25,11.0,1.0
Madrid,2023-11-08,33.0,1.5,53.0,49.0,False,False,False,False,2023,11,8,2,45,Otoño,4660.875793650794,2588.6854497354498,6605.702380952381,16866.259553113552,15.428571428571429,1.8928571428571428,24.714285714285715,57.42857142857143,20.0,1.75,42.0,47.0,13.0,-0.25,11.0,2.0
Madrid,2023-11-10,23.0,1.25,15.5,51.0,False,False,False,False,2023,11,10,4,45,Otoño,4683.875793650794,2589.9354497354498,6621.202380952381,16917.259553113552,18.571428571428573,1.7857142857142858,26.357142857142858,54.42857142857143,33.0,1.5,53.0,49.0,-10.0,-0.25,-37.5,2.0
Madrid,2023-11-11,13.0,1.0,13.333333333333334,41.0,False,False,False,False,2023,11,11,5,45,Otoño,4696.875793650794,2590.9354497354498,6634.535714285715,16958.259553113552,19.23809523809524,1.6428571428571428,27.404761904761905,50.535714285714285,23.0,1.25,15.5,51.0,-10.0,-0.25,-2.166666666666666,-10.0
Madrid,2023-11-12,6.0,7.75,11.166666666666668,43.2,False,False,False,False,2023,11,12,6,45,Otoño,4702.875793650794,2598.6854497354498,6645.702380952381,17001.459553113553,17.857142857142858,2.4642857142857144,26.952380952380953,47.49285714285714,13.0,1.0,13.333333333333334,41.0,-7.0,6.75,-2.166666666666666,2.200000000000003
Madrid,2023-11-13,6.285714285714286,14.5,9.0,45.4,False,False,False,False,2023,11,13,0,46,Otoño,4709.161507936508,2613.1854497354498,6654.702380952381,17046.859553113554,15.469387755102042,4.25,25.0,46.08571428571429,6.0,7.75,11.166666666666668,43.2,0.2857142857142856,6.75,-2.166666666666668,2.1999999999999957
Madrid,2023-11-14,6.571428571428571,21.25,50.0,47.6,False,False,False,False,2023,11,14,1,46,Otoño,4715.732936507937,2634.4354497354498,6704.702380952381,17094.459553113553,15.408163265306124,7.0,27.714285714285715,46.31428571428571,6.285714285714286,14.5,9.0,45.4,0.2857142857142856,6.75,41.0,2.200000000000003
Madrid,2023-11-19,7.428571428571429,19.2,47.75,5.0,False,False,False,False,2023,11,19,6,46,Otoño,4723.161507936508,2653.6354497354496,6752.452380952381,17099.459553113553,13.612244897959185,9.492857142857144,28.535714285714285,40.31428571428571,6.571428571428571,21.25,50.0,47.6,0.8571428571428577,-2.0500000000000007,-2.25,-42.6
Madrid,2023-11-20,7.714285714285714,14.799999999999999,40.0,33.75,False,False,False,False,2023,11,20,0,47,Otoño,4730.875793650794,2668.4354497354498,6792.452380952381,17133.209553113553,10.0,11.392857142857142,26.678571428571427,38.135714285714286,7.428571428571429,19.2,47.75,5.0,0.2857142857142856,-4.4,-7.75,28.75
Madrid,2023-11-21,8.0,10.399999999999999,37.5,62.5,False,False,False,False,2023,11,21,1,47,Otoño,4738.875793650794,2678.83544973545,6829.952380952381,17195.709553113553,7.857142857142857,12.7,29.821428571428573,39.778571428571425,7.714285714285714,14.799999999999999,40.0,33.75,0.2857142857142856,-4.4,-2.5,28.75
Madrid,2023-11-25,48.0,9.5,32.5,10.25,False,False,False,False,2023,11,25,5,47,Otoño,4786.875793650794,2688.33544973545,6862.452380952381,17205.959553113553,12.857142857142858,13.914285714285713,32.55952380952381,35.385714285714286,8.0,10.399999999999999,37.5,62.5,40.0,-0.8999999999999986,-5.0,-52.25
Madrid,2023-11-27,17.0,13.0,30.0,18.5,False,False,False,False,2023,11,27,0,48,Otoño,4803.875793650794,2701.33544973545,6892.452380952381,17224.459553113553,14.428571428571429,14.664285714285713,35.25,31.857142857142858,48.0,9.5,32.5,10.25,-31.0,3.5,-2.5,8.25
Madrid,2023-11-28,7.5,5.0,32.0,26.75,False,False,False,False,2023,11,28,1,48,Otoño,4811.375793650794,2706.33544973545,6924.452380952381,17251.209553113553,14.60204081632653,13.307142857142855,38.535714285714285,29.192857142857147,17.0,13.0,30.0,18.5,-9.5,-8.0,2.0,8.25
Madrid,2023-11-29,7.0,1.0,34.0,35.0,False,False,False,False,2023,11,29,2,48,Otoño,4818.375793650794,2707.33544973545,6958.452380952381,17286.209553113553,14.66326530612245,10.414285714285713,36.25,27.392857142857142,7.5,5.0,32.0,26.75,-0.5,-4.0,2.0,8.25
Madrid,2023-12-02,6.5,1.9,36.0,38.5,False,False,False,False,2023,12,2,5,48,Invierno,4824.875793650794,2709.23544973545,6994.452380952381,17324.709553113553,14.530612244897958,7.942857142857142,34.57142857142857,32.17857142857143,7.0,1.0,34.0,35.0,-0.5,0.8999999999999999,2.0,3.5
Madrid,2023-12-05,15.0,2.8,2.0,42.0,False,False,False,False,2023,12,5,1,49,Invierno,4839.875793650794,2712.0354497354497,6996.452380952381,17366.709553113553,15.571428571428571,6.228571428571428,29.142857142857142,33.357142857142854,6.5,1.9,36.0,38.5,8.5,0.8999999999999999,-34.0,3.5
Madrid,2023-12-06,9.0,3.7,50.0,22.0,False,False,False,False,2023,12,6,2,49,Invierno,4848.875793650794,2715.73544973545,7046.452380952381,17388.709553113553,15.714285714285714,5.271428571428571,30.928571428571427,27.571428571428573,15.0,2.8,2.0,42.0,-6.0,0.9000000000000004,48.0,-20.0
Madrid,2023-12-07,9.75,4.6,26.5,2.0,False,False,False,False,2023,12,7,3,49,Invierno,4858.625793650794,2720.33544973545,7072.952380952381,17390.709553113553,10.25,4.571428571428571,30.071428571428573,26.392857142857142,9.0,3.7,50.0,22.0,0.75,0.8999999999999995,-23.5,-20.0
Madrid,2023-12-08,10.5,5.5,3.0,9.375,False,False,False,False,2023,12,8,4,49,Invierno,4869.125793650794,2725.83544973545,7075.952380952381,17400.084553113553,9.321428571428571,3.5,26.214285714285715,25.089285714285715,9.75,4.6,26.5,2.0,0.75,0.9000000000000004,-23.5,7.375
Madrid,2023-12-09,9.0,6.4,13.0,16.75,False,False,False,False,2023,12,9,5,49,Invierno,4878.125793650794,2732.23544973545,7088.952380952381,17416.834553113553,9.535714285714286,3.6999999999999997,23.5,23.660714285714285,10.5,5.5,3.0,9.375,-1.5,0.9000000000000004,10.0,7.375
Madrid,2023-12-10,9.8,7.3,23.0,24.125,False,False,False,False,2023,12,10,6,49,Invierno,4887.925793650794,2739.5354497354497,7111.952380952381,17440.959553113553,9.935714285714285,4.6,21.928571428571427,22.107142857142858,9.0,6.4,13.0,16.75,0.8000000000000007,0.8999999999999995,10.0,7.375
Madrid,2023-12-11,10.6,8.2,22.0,31.5,False,False,False,False,2023,12,11,0,50,Invierno,4898.525793650793,2747.73544973545,7133.952380952381,17472.459553113553,10.521428571428572,5.5,19.928571428571427,21.107142857142858,9.8,7.3,23.0,24.125,0.7999999999999989,0.8999999999999995,-1.0,7.375
Madrid,2023-12-13,11.4,9.1,21.0,21.333333333333336,False,False,False,False,2023,12,13,2,50,Invierno,4909.925793650794,2756.83544973545,7154.952380952381,17493.792886446885,10.007142857142856,6.4,22.642857142857142,18.154761904761905,10.6,8.2,22.0,31.5,0.8000000000000007,0.9000000000000004,-1.0,-10.166666666666664
Madrid,2023-12-14,12.2,10.0,34.666666666666664,11.166666666666668,False,False,False,False,2023,12,14,3,50,Invierno,4922.125793650794,2766.83544973545,7189.619047619048,17504.959553113553,10.464285714285714,7.3,20.452380952380953,16.607142857142858,11.4,9.1,21.0,21.333333333333336,0.7999999999999989,0.9000000000000004,13.666666666666664,-10.166666666666668
Madrid,2023-12-16,13.0,13.5,48.33333333333333,1.0,False,False,False,False,2023,12,16,5,50,Invierno,4935.125793650794,2780.33544973545,7237.952380952381,17505.959553113553,10.928571428571429,8.571428571428571,23.571428571428573,16.464285714285715,12.2,10.0,34.666666666666664,11.166666666666668,0.8000000000000007,3.5,13.666666666666664,-10.166666666666668
Madrid,2023-12-20,25.0,20.5,51.666666666666664,28.5,False,False,False,False,2023,12,20,2,51,Invierno,4960.125793650794,2800.83544973545,7289.619047619048,17534.459553113553,13.0,10.714285714285714,30.523809523809522,19.196428571428573,13.0,13.5,48.33333333333333,1.0,12.0,7.0,3.3333333333333357,27.5
Madrid,2023-12-22,11.0,20.0,31.0,3.0,False,False,False,False,2023,12,22,4,51,Invierno,4971.125793650794,2820.83544973545,7320.619047619048,17537.459553113553,13.285714285714286,12.657142857142857,33.095238095238095,17.232142857142858,25.0,20.5,51.666666666666664,28.5,-14.0,-0.5,-20.666666666666664,-25.5
Madrid,2023-12-23,21.0,16.0,53.0,5.166666666666666,False,False,False,False,2023,12,23,5,51,Invierno,4992.125793650794,2836.83544973545,7373.619047619048,17542.62621978022,14.885714285714286,13.9,37.38095238095237,14.523809523809524,11.0,20.0,31.0,3.0,10.0,-4.0,22.0,2.166666666666666
Madrid,2023-12-24,31.0,12.0,33.0,7.333333333333333,False,False,False,False,2023,12,24,6,51,Invierno,5023.125793650794,2848.83544973545,7406.619047619048,17549.959553113553,17.8,14.442857142857141,38.95238095238095,11.071428571428571,21.0,16.0,53.0,5.166666666666666,10.0,-4.0,-20.0,2.166666666666667
Madrid,2023-12-27,41.0,13.666666666666666,44.16666666666667,9.5,False,False,False,False,2023,12,27,2,52,Invierno,5064.125793650794,2862.5021164021164,7450.785714285715,17559.459553113553,22.02857142857143,15.095238095238097,42.26190476190476,9.380952380952381,31.0,12.0,33.0,7.333333333333333,10.0,1.666666666666666,11.166666666666671,2.166666666666667
Madrid,2023-12-29,43.333333333333336,17.0,46.0,12.75,False,False,False,False,2023,12,29,4,52,Invierno,5107.459126984127,2879.5021164021164,7496.785714285715,17572.209553113553,26.476190476190478,16.095238095238095,43.88095238095237,9.607142857142858,41.0,13.666666666666666,44.16666666666667,9.5,2.3333333333333357,3.333333333333334,1.8333333333333286,3.25
Madrid,2024-01-01,35.666666666666664,14.0,5.0,14.375,False,False,False,False,2024,1,1,0,1,Invierno,5143.125793650794,2893.5021164021164,7501.785714285715,17586.584553113553,29.714285714285715,16.166666666666664,37.69047619047619,11.517857142857142,43.333333333333336,17.0,46.0,12.75,-7.666666666666671,-3.0,-41.0,1.625
Madrid,2024-01-03,28.0,11.0,7.5,16.0,False,False,False,False,2024,1,3,2,1,Invierno,5171.125793650794,2904.5021164021164,7509.285714285715,17602.584553113553,30.142857142857142,14.809523809523808,31.380952380952383,9.732142857142858,35.666666666666664,14.0,5.0,14.375,-7.666666666666664,-3.0,2.5,1.625
Madrid,2024-01-04,20.333333333333332,8.0,10.0,44.5,False,False,False,False,2024,1,4,3,1,Invierno,5191.459126984127,2912.5021164021164,7519.285714285715,17647.084553113553,31.476190476190474,13.095238095238093,28.380952380952383,15.660714285714286,28.0,11.0,7.5,16.0,-7.666666666666668,-3.0,2.5,28.5
Madrid,2024-01-05,12.666666666666664,7.2,11.0,73.0,False,False,False,False,2024,1,5,4,1,Invierno,5204.125793650794,2919.702116402116,7530.285714285715,17720.084553113553,30.28571428571428,11.838095238095237,22.380952380952383,25.351190476190478,20.333333333333332,8.0,10.0,44.5,-7.666666666666668,-0.7999999999999998,1.0,28.5
Madrid,2024-01-06,5.0,6.4,13.0,59.0,False,False,False,False,2024,1,6,5,1,Invierno,5209.125793650794,2926.1021164021163,7543.285714285715,17779.084553113553,26.571428571428573,11.038095238095238,19.523809523809526,32.732142857142854,12.666666666666664,7.2,11.0,73.0,-7.666666666666664,-0.7999999999999998,2.0,-14.0
Madrid,2024-01-09,9.5,5.6,15.0,45.0,False,False,False,False,2024,1,9,1,2,Invierno,5218.625793650794,2931.702116402116,7558.285714285715,17824.084553113553,22.071428571428573,9.885714285714286,15.357142857142858,37.80357142857143,5.0,6.4,13.0,59.0,4.5,-0.8000000000000007,2.0,-14.0
Madrid,2024-01-10,14.0,4.8,17.0,37.0,False,False,False,False,2024,1,10,2,2,Invierno,5232.625793650794,2936.5021164021164,7575.285714285715,17861.084553113553,17.880952380952383,8.142857142857142,11.214285714285714,41.267857142857146,9.5,5.6,15.0,45.0,4.5,-0.7999999999999998,2.0,-8.0
Madrid,2024-01-11,18.5,4.0,19.0,20.5,False,False,False,False,2024,1,11,3,2,Invierno,5251.125793650794,2940.5021164021164,7594.285714285715,17881.584553113553,15.428571428571429,6.714285714285714,13.214285714285714,42.142857142857146,14.0,4.8,17.0,37.0,4.5,-0.7999999999999998,2.0,-16.5
Madrid,2024-01-14,23.0,15.0,21.0,4.0,False,False,False,False,2024,1,14,6,2,Invierno,5274.125793650794,2955.5021164021164,7615.285714285715,17885.584553113553,14.714285714285714,7.285714285714286,15.142857142857142,40.42857142857143,18.5,4.0,19.0,20.5,4.5,11.0,2.0,-16.5
Madrid,2024-01-15,25.75,11.5,20.0,55.0,False,False,False,False,2024,1,15,0,3,Invierno,5299.875793650794,2967.0021164021164,7635.285714285715,17940.584553113553,15.488095238095239,7.785714285714286,16.571428571428573,41.92857142857143,23.0,15.0,21.0,4.0,2.75,-3.5,-1.0,51.0
Madrid,2024-01-16,28.5,8.0,12.0,54.0,False,False,False,False,2024,1,16,1,3,Invierno,5328.375793650794,2975.0021164021164,7647.285714285715,17994.584553113553,17.75,7.8999999999999995,16.714285714285715,39.214285714285715,25.75,11.5,20.0,55.0,2.75,-3.5,-8.0,-1.0
Madrid,2024-01-17,27.8,4.5,4.0,66.0,False,False,False,False,2024,1,17,2,3,Invierno,5356.175793650794,2979.5021164021164,7651.285714285715,18060.584553113553,21.00714285714286,7.628571428571428,15.428571428571429,40.214285714285715,28.5,8.0,12.0,54.0,-0.6999999999999993,-3.5,-8.0,12.0
Madrid,2024-01-18,27.1,1.0,18.4,58.0,False,False,False,False,2024,1,18,3,3,Invierno,5383.275793650793,2980.5021164021164,7669.685714285714,18118.584553113553,23.521428571428572,6.971428571428571,15.914285714285715,42.07142857142857,27.8,4.5,4.0,66.0,-0.6999999999999993,-3.5,14.399999999999999,-8.0
Madrid,2024-01-19,26.4,9.5,32.8,36.0,False,False,False,False,2024,1,19,4,3,Invierno,5409.675793650794,2990.0021164021164,7702.4857142857145,18154.584553113553,25.292857142857144,7.642857142857143,18.17142857142857,41.92857142857143,27.1,1.0,18.4,58.0,-0.7000000000000028,8.5,14.399999999999999,-22.0
Madrid,2024-01-22,25.7,18.0,47.2,18.5,False,False,False,False,2024,1,22,0,4,Invierno,5435.375793650794,3008.0021164021164,7749.685714285714,18173.084553113553,26.321428571428573,9.642857142857142,22.2,41.642857142857146,26.4,9.5,32.8,36.0,-0.6999999999999993,8.5,14.400000000000006,-17.5
Madrid,2024-01-29,25.0,11.0,38.0,10.0,False,False,False,False,2024,1,29,0,5,Invierno,5460.375793650794,3019.0021164021164,7787.685714285714,18183.084553113553,26.607142857142858,9.071428571428571,24.62857142857143,42.5,25.7,18.0,47.2,18.5,-0.6999999999999993,-7.0,-9.200000000000003,-8.5
Madrid,2024-02-07,29.0,12.915,32.0,42.333333333333336,False,False,False,False,2024,2,7,2,6,Invierno,5489.375793650794,3031.9171164021163,7819.685714285714,18225.417886446885,27.071428571428573,9.273571428571428,26.342857142857145,40.69047619047619,25.0,11.0,38.0,10.0,4.0,1.9149999999999991,-6.0,32.333333333333336
Madrid,2024-02-08,19.5,9.93625,40.5,52.16666666666667,False,False,False,False,2024,2,8,3,6,Invierno,5508.875793650794,3041.8533664021165,7860.185714285714,18277.584553113553,25.785714285714285,9.550178571428571,30.414285714285715,40.42857142857143,29.0,12.915,32.0,42.333333333333336,-9.5,-2.97875,8.5,9.833333333333336
Madrid,2024-02-09,23.6,6.9575,28.75,62.0,False,False,False,False,2024,2,9,4,6,Invierno,5532.475793650794,3048.8108664021165,7888.935714285714,18339.584553113553,25.185714285714283,9.901250000000001,33.95,39.857142857142854,19.5,9.93625,40.5,52.16666666666667,4.100000000000001,-2.97875,-11.75,9.833333333333329
Madrid,2024-02-10,27.7,3.978749999999998,17.0,59.0,False,False,False,False,2024,2,10,5,6,Invierno,5560.175793650794,3052.7896164021163,7905.935714285714,18398.584553113553,25.27142857142857,10.326785714285714,33.75,40.0,23.6,6.9575,28.75,62.0,4.099999999999998,-2.9787500000000016,-11.75,-3.0
Madrid,2024-02-11,31.799999999999997,1.0,21.5,56.0,False,False,False,False,2024,2,11,6,6,Invierno,5591.975793650794,3053.7896164021163,7927.435714285714,18454.584553113553,26.042857142857144,9.112499999999999,32.135714285714286,42.857142857142854,27.7,3.978749999999998,17.0,59.0,4.099999999999998,-2.978749999999998,4.5,-3.0
Madrid,2024-02-12,35.9,1.0,26.0,53.0,False,False,False,False,2024,2,12,0,7,Invierno,5627.875793650794,3054.7896164021163,7953.435714285714,18507.584553113553,27.5,6.683928571428571,29.107142857142858,47.785714285714285,31.799999999999997,1.0,21.5,56.0,4.100000000000001,0.0,4.5,-3.0
Madrid,2024-02-13,40.0,1.0,21.5,70.5,False,False,False,False,2024,2,13,1,7,Invierno,5667.875793650794,3055.7896164021163,7974.935714285714,18578.084553113553,29.642857142857142,5.255357142857142,26.75,56.42857142857143,35.9,1.0,26.0,53.0,4.100000000000001,0.0,-4.5,17.5
